연번,훈련기관명,훈련기관위치,주소,위도,경도,훈련기관계열구분
189,(사)한국신.재생에너지협회,경기 성남,(13558) 경기도 성남시 분당구 성남대로331번길 13 (정자동) 510호(백궁프라자 5층),127.10624,37.36533751,종합계열
190,사단법인 한국에듀테크산업협회,서울 강남구,(06185) 서울특별시 강남구 삼성로86길 6 3층,127.0579372,37.50543076,종합계열
191,(주)대영자동차운전전문학원대영중장비운전학원,충북 청주,(28153) 충청북도 청주시 청원구 구성길 17 (내수읍) 실습장 (청주시 청원구 내수읍 구성길 19),127.5050523,36.68242413,건설계열
192,(사단법인)한국플랜트산업협회,서울 구로구,(08208) 서울특별시 구로구 경인로 661 (신도림동 신도림1차푸르지오) 16층,126.8877327,37.50936984,종합계열
193,푸본현대생명보험(주),서울 영등포구,(07327) 서울특별시 영등포구 여의나루로 57 (여의도동 신송센타빌딩) 푸본현대생명,126.9254267,37.52312266,금융계열
194,프로틴팅학원,경기 고양,"(10454) 경기도 고양시 덕양구 독곶이길 162 (주교동) 1,2층",126.8217587,37.65488538,종합계열
195,하이미디어IT인재개발학원,경기 성남,"(13376) 경기도 성남시 중원구 성남대로 1133 (성남동) 4층,5층 일부(성남메트로칸,성남동)",127.1285768,37.43099938,IT계열
196,한국아파트경리학원,경기 성남,(13373) 경기도 성남시 중원구 둔촌대로 111 (성남동 거명빌딩) 4층,127.1312404,37.4293567,종합계열
197,두드림IT교육원,경기 성남,(13364) 경기도 성남시 중원구 광명로 4 아트팰리스 5층(고용노동부 우수훈련기관),127.1295964,37.43263812,IT계열
198,분당요양보호사교육원,경기 성남,(13506) 경기도 성남시 분당구 장미로86번길 8 (야탑동 동호빌딩) 502호,127.1303538,37.41286026,복지계열
199,경인디지털컴퓨터학원,경기 부천,(14557) 경기도 부천시 부천로 196 (춘의동) 4층 401호,126.7870712,37.50175961,IT계열
200,케어대한요양보호사교육원,인천 남동구,"(405835) 인천광역시 남동구 구월남로 163 5층 503호(구월동, 토성프라자)",126.7076355,37.45315038,복지계열
201,논현요양보호사교육원,인천 남동구,(405825) 인천 남동구 논현동 636-1번지 제일프라자  704호,126.7109985,37.40204493,
202,논현요리제과커피학원,인천 남동구,(21653) 인천광역시 남동구 청능대로 563 (논현동 동아베스트프라자) 701호.702호,126.7217544,37.40096276,
203,논현간호학원,인천 남동구,(21653) 인천광역시 남동구 논고개로123번길 17 (논현동 아이플렉스) 807호 논현간호학원,126.722994,37.40170452,
204,마음과마음요양보호사교육원,경기 남양주시,(12260) 경기도 남양주시 다산동 경춘로 383 4층,127.1569788,37.60597398,
205,의료법인 한양의료재단 남양주한양병원,경기 남양주시,(472880) 경기도 남양주시 오남읍 오남리 570번지,127.2047508,37.68282672,
206,(주)안산직업전문학교,경기 안산시 상록구,(15494) 경기도 안산시 상록구 이동 광덕1로 385(엔타운) 5층 (501-503호),126.8517734,37.30898155,
207,행복한학원,경기 안산시 상록구,"(15486) 경기도 안산시 상록구 조구나리1길 58 (이동) 1,2,3층",126.843126,37.31220486,
208,성원회계컴퓨터학원,경남 김해시,(50920) 경상남도 김해시 가락로 39 (부원동) 4층일부,,,
209,(주)한국외식조리직업전문학교(CIK),경기 부천시,(14539) 경기도 부천시 길주로 249 (중동 대일빌딩) 3층-5층,126.7703595,37.50439484,
210,(재)상무대학직업전문학교,광주 서구,(61901) 광주광역시 서구 하남대로550번길 19-27 (동천동),126.855294,35.17184535,
211,명진디지털직업전문학교,인천 미추홀구,"(22105) 인천광역시 미추홀구 경인로 113 지하1층 전체, 2층 일부,3층 전체",126.6551374,37.46649068,
212,중앙직업전문학교,대구 중구,"(41912) 대구광역시 중구 교동1길 35 지하1층, 지상4층, 중구 경상감영길 177(동문동) 3~4층",128.5973634,35.87278278,
213,전주기전대학,전북 전주시 완산구,(560701) 전라북도 전주시 완산구 중화산동1가 177 전주기전대학,127.1354782,35.81744405,
214,안산여성인력개발센터,경기 안산시 단원구,"(15353) 경기도 안산시 단원구 광덕대로 271 (고잔동 한국산업은행안산지점) 2,3,4층",126.8299235,37.32086904,
215,(주)오디텍,전북 완주군,(565902) 전라북도 완주군 봉동읍 완주산단5로 87 (주)오디텍,127.1272223,35.94428429,
216,제주한라대학교,제주 제주시,(63092) 제주특별자치도 제주시 한라대학로 38 (노형동 제주한라대학교) 제주한라대학교,126.4746747,33.47730302,
217,대한요리제과제빵학원,강원 동해시,(240810) 강원도 동해시 천곡동 (천곡동) 1078-14번지 삼성빌딩 3층 가호,129.1105725,37.52377127,
218,사랑간호학원 부설 요양보호사교육원,강원 원주시,(26484) 강원도 원주시 서원대로 392 (단구동) 606호,127.948387,37.33097036,
219,강릉요양보호사교육원,강원 강릉시,(25548) 강원도 강릉시 용지각길 20 (포남동) 3층 강릉요양보호사교육원,128.9057482,37.76127128,
220,도봉여성센터,서울 도봉구,(132830) 서울특별시 도봉구 방학로12길 28 ,,,
221,호남제과전문학원,광주 동구,(501013) 광주광역시 동구 중앙로 170 3층,126.9141566,35.14885529,
222,둔산전산세무회계직업전문학교(구:둔산직업전문학교),대전 서구,(35262) 대전광역시 서구 문정로 66 (탄방동) 한빛빌딩 7층 대전고용센터 옆,127.3865211,36.34627192,
223,김해대학(직장),경남 김해시,(621908) 경남 김해시 삼방동 산 77-9번지,128.9131829,35.25318087,
224,마이스터직업전문학원,인천 연수구,(21909) 인천광역시 연수구 선학동 학나래로118번길 9(선학프라자) 316호,126.6983903,37.42816024,
225,명성컴퓨터학원,부산 사하구,(49408) 부산광역시 사하구 낙동대로 443 3층,128.9699327,35.10453436,
226,덕계컴퓨터학원,경남 양산시,(626842) 경남 양산시 덕계동 748-1번지 유창빌딩 2층,129.1499882,35.37316705,
227,평화홀딩스(주),대구 달성군,(711855) 대구광역시 달성군 논공읍 본리리 29-17,128.4596299,35.73864315,
228,(주)아모레퍼시픽,경기 용인시 기흥구,(17074) 경기도 용인시 기흥구 용구대로 1920 (주)아모레퍼시픽 인재개발연구원,127.1078882,37.25990752,
229,경북이?미용직업전문학원,경북 예천군,(36849) 경상북도 예천군 새움3로 52 (호명면 JM골드스퀘어) 6층,128.4919644,36.57613056,
230,자은간호학원 부설 요양보호사 교육원,충남 천안시 서북구,(31180) 충청남도 천안시 서북구 충무로 215 (쌍용동 진솔빌딩) 406호,,,
231,순천중장비학원,전남 순천시,(58028) 전라남도 순천시 양율길 166 (대룡동 순천중장비학원) 순천중장비학원,127.4836101,34.90900247,
232,퍼스트컴퓨터아카데미학원,강원 춘천시,"(24436) 강원도 춘천시 경춘로 2362 (온의동) 6층, 7층, 8층",127.7203578,37.86423823,
233,그린요양보호사교육원,서울 서대문구,(03682) 서울특별시 서대문구 응암로 104 (북가좌동 청송) 3층,126.9129242,37.5816688,
234,호남직업전문학교 첨단,광주 북구,(500470) 광주광역시 북구 첨단벤처로 102 958-20번지,126.8589114,35.23073434,
235,사회복지법인가교,광주 북구,(500210) 광주광역시 북구 하서로 600-11 ,,,
236,(주)이젠커뮤니케이션즈,광주 북구,(500714) 광주광역시 북구 동문대로 50 동강대학교 산학협력관 403호,126.9246824,35.17009831,
237,엔터컴퓨터학원,광주 광산구,(506901) 광주광역시 광산구 수등로258번길 10 우미아파트 상가 2층 201호,126.8358282,35.18415047,
238,예담노인복지센터,전남 장성군,(57220) 전라남도 장성군 장성읍 청운길 55 예담노인복지센터,126.7815507,35.30480609,
239,동광주간호학원,광주 북구,(61170) 광주광역시 북구 동문대로 193 4층,126.9294598,35.17962853,
240,CSA(씨에스에이)자동차인테리어학원,광주 북구,"(61252) 광주광역시 북구 태봉로 54 (신안동) 1층,2층일부",126.9049557,35.16190875,
241,(주)아미스능력개발원,광주 서구,(61955) 광주광역시 서구 상무대로673번길 8 (마륵동) 2층일부,126.8381632,35.14232216,
242,가람미용학원,전남 목포시,"(58691) 전라남도 목포시 비파로 41 (상동) 3, 4층",126.4270148,34.80221723,
243,(주)코스원,전남 광양시,(545711) 전라남도 광양시 폭포사랑길 20-26 방재센터 內,127.7359946,34.93230424,
244,홍대리회계학원,전남 광양시,"(57783) 전라남도 광양시 중마용소3길 61 (중동) 2,3층",127.6888045,34.94202605,
245,주식회사 히든베이호텔,전남 여수시,(59747) 전라남도 여수시 신월로 496-25 ,,,
246,전남대학교산학협력단여수산학협력본부,전남 여수시,(550250) 전남 여수시 둔덕동 산 96-1번지,127.6977516,34.77474394,
247,(주)케이티엠오에스남부,대전 서구,(35291) 대전광역시 서구 괴정로 72 KT서대전지사 6층,127.3814667,36.33997088,
248,낙산요양원,강원 양양군,(25007) 강원도 양양군 고래골길 109 (강현면 낙산노인전문요양원) 낙산요양원,,,
249,경북전문대학산학협력단,경북 영주시,(36133) 경상북도 영주시 대학로 77 경북전문대학교,128.6141667,36.80496663,
250,부산과학기술대학교 산학협력단,부산 북구,(616737) 부산광역시 북구 시랑로132번길 88 부산과학기술대학교 산학협력단,129.0038418,35.1942488,
251,김해여성인력개발센터,경남 김해시,(621070) 경상남도 김해시 해반천로168번길 10-16 1469-5번지,128.8680221,35.26242866,
252,한국섬유소재연구원,경기 양주시,(11410) 경기도 양주시 검준길 170 (남면) 한국섬유소재연구원,126.9990406,37.86713574,
253,가톨릭요양보호사교육원,대전 동구,(34553) 대전광역시 동구 동서대로 1629-6 (홍도동) 3층,127.4310742,36.34732815,
254,대한기술교육학원,대전 중구,(34952) 대전광역시 중구 충무로 25 (대흥동) 대동빌딩3층,,,
255,풀잎평생교육원,전남 여수시,(59687) 전라남도 여수시 신기남2길 28 (신기동) (2층),127.6694295,34.76029984,
256,이젠컴퓨터아트서비스학원,전북 전주시 덕진구,(561180) 전북 전주시 덕진구 금암동 667-52번지  B  L 4층,127.1324505,35.84043817,
257,아중안골평화간호학원,전북 전주시 덕진구,(561870) 전라북도 전주시 덕진구 견훤로 289 3층,127.1560315,35.83732817,
258,한세기요양보호사교육원,경기 구리시,(11946) 경기도 구리시 벌말로129번길 92 메인프라자 3층 301호,127.1449226,37.5905914,
259,더감성뷰티아카데미학원,전남 여수시,(59704) 전라남도 여수시 문수동 문수로 15-1 6층,127.6990941,34.7498851,
260,우쌤전산세무회계직업전문학교,대전 서구,(35235) 대전광역시 서구 둔산서로 3 (둔산동 선우빌딩) 11층,127.382414,36.34696992,
261,화원요양보호사교육원,대구 달성군,(711836) 대구광역시 달성군 화원읍 비슬로 2620 3층,128.5031524,35.80488405,
262,대경요양보호사교육원,대구 서구,(41815) 대구광역시 서구 국채보상로 354-1 (비산동) 3층,128.5697605,35.87193514,
263,달서구요양보호사교육원,대구 달서구,(42696) 대구광역시 달서구 달구벌대로 1298 3층,128.5090911,35.85104775,
264,SBS아카데미컴퓨터아트학원 2캠퍼스,서울 서초구,(06615) 서울특별시 서초구 서초대로77길 3 아라타워 6층(604~609호),127.0264714,37.4978729,
265,세인한강평생교육원,경기 김포시,"(10073) 경기도 김포시 김포한강1로 247 (운양동 김포운양헤리움타운) 505~506, 509~511",126.6848005,37.65418115,
266,사하요양보호사교육원,부산 사하구,(49341) 부산광역시 사하구 낙동대로 246 (괴정동 화원 레샹스) 202호,128.9901312,35.09953679,
267,한국교원직업전문학교,경기 부천시,(14750) 경기도 부천시 성주로 242 (심곡본동) 3층,126.7817192,37.47971143,
268,나이팅게일요양보호사교육원,대전 중구,(34909) 대전광역시 중구 계룡로 880 (오류동) 7층,127.4114076,36.32291237,
269,본커스텀직업전문학원,대전 중구,"(34927) 대전광역시 중구 대전천서로 409-7 2층, 3층",127.431323,36.32563626,
270,공주원로원아담스하우스,충남 공주시,(32589) 충청남도 공주시 연수원길 47-30 ,,,
271,인천예원요양보호사교육원,인천 미추홀구,(22135) 인천광역시 미추홀구 주안로 114 (주안동 한림프라자) 5층,126.6823084,37.4637612,
272,경기외식직업전문학교,경기 수원시 권선구,(16391) 경기도 수원시 권선구 금곡로 205 (금곡동 해피라움) 7층(707~710호),126.9529227,37.27426088,
273,한국폴리텍대학 아산캠퍼스,충남 아산시,(336781) 충청남도 아산시 신창면 행목로 45 한국폴리텍대학 아산캠퍼스,126.9490281,36.77151829,
274,한국외식제과직업전문학교,대구 중구,(41942) 대구광역시 중구 동성로5길 26 (삼덕동1가) 동원빌딩 7층,128.596058,35.86763324,
275,문화컴퓨터학원,전북 전주시 덕진구,(561818) 전라북도 전주시 덕진구 송천중앙로 141 2층,127.1208898,35.85941225,
276,한국기상산업기술원,서울 서대문구,(03735) 서울특별시 서대문구 통일로 135 (충정로2가 충정빌딩) 14층,126.9654733,37.56630839,
277,IS전기학원,전남 무안군,"(58565) 전라남도 무안군 오룡3길 41-51 (삼향읍) 2층, 3층",126.4590611,34.81627304,
278,그린컴퓨터아트학원,인천 서구,"(22731) 인천광역시 서구 염곡로464번길 23 (가정동 엔시티타워) 8층 803호, 804호",126.6719725,37.52631547,
